N,P,K,temperature,humidity,ph,rainfall,label
8,69,26,19.746092563505602,43.271374283061455,4.067740987104732,178.10274295301926,pigeonpeas
122,26,25,24.783320367623382,80.09067935477613,6.525694796017899,149.4569620194674,coffee
101,38,50,29.652192965853903,90.69075002463714,5.984700673007126,27.130670298530966,watermelon
102,73,51,24.12982826289103,81.3765893251594,5.667122033982411,97.16007282362902,banana
97,50,17,19.41219356741932,73.97187696496782,5.883347712339346,73.57588683192967,maize
14,12,36,25.438613499011737,90.69909707950127,6.009561917693458,149.5250880337298,pomegranate
11,31,19,27.900118631380465,82.72023400680267,6.599133261995162,55.19809973120199,mungbean
0,18,10,28.03042457867664,88.33666893770655,4.612019275081377,79.74053064771674,mango
4,14,24,24.749961887671354,86.39835570907276,6.044040552980572,201.1711508049359,coconut
28,7,51,29.201325185712893,89.74850185926601,4.8079341352129426,20.278978793115595,muskmelon
4,65,22,21.288078501040026,25.84865823848765,5.641262127264159,105.66781324858933,kidneybeans
119,11,51,24.399072792150136,91.3437488554008,6.0930694839179225,66.04228966944972,watermelon
25,58,22,28.790801336606368,84.64030525557023,7.154123600621857,51.16442377923794,mothbeans
63,52,83,18.202226772070404,16.958909217140295,9.06090143193454,83.99460652411064,chickpea
30,61,18,18.78743886853245,25.123155156548876,5.64029540086126,80.65674754234861,kidneybeans
66,19,54,31.580293880748897,92.8192609392603,6.105917614587892,20.21126747,muskmelon
30,66,77,17.06099151184251,14.25803981,6.236374104961677,73.91984030325196,chickpea
23,9,24,28.7596159389536,95.2251889209845,5.693108660725548,151.84985489050666,coconut
106,39,39,25.179317482308278,51.942962624389835,6.144133419494066,188.6597930133227,coffee
102,46,25,25.392664857794657,81.3137777882084,6.9898520083177065,72.74184078838555,cotton
18,22,29,23.81740809185774,95.57875043583162,6.627522084739527,110.91791572406106,coconut
108,71,52,27.46266185454842,81.26591934238448,6.4676690034612845,100.18840106074555,banana
52,59,45,21.84971188423698,85.03314314371772,5.467164118936066,182.9774166183283,grapes
32,56,29,28.092003017662954,67.88167399108725,7.79554708252681,59.523103739553406,maize
0,80,21,24.5010392599277,49.27156026807727,5.455568836843369,121.21504181303709,kidneybeans
22,88,25,17.928593819430354,59.0056109519427,4.445920214741629,172.8578811557902,pigeonpeas
105,64,20,24.585754882424414,71.63129694846904,6.752408490486421,75.14424688487512,cotton
19,52,16,18.515983927639475,20.38115093671761,5.408436795453088,121.69258629919162,kidneybeans
42,53,21,32.9300978611666,37.34145783061665,6.176634626957306,115.7023811448416,pigeonpeas
96,59,81,10.841450978923042,80.97246991650383,7.923009568046501,58.375757924717576,chickpea
101,23,48,26.698119480089026,92.75185709958693,6.737500842528789,47.29096948636332,mungbean
28,131,200,17.6253206177599,23.2311123555238,5.847603888897927,80.10878935462003,chickpea
6,18,13,32.19061464452002,90.32076282976143,5.747952457360447,100.40399401336313,mango
33,28,46,30.680442511453162,91.08622852700744,6.828707893329152,176.5050811372729,papaya
105,60,17,25.444469903647406,81.53237730385611,6.892839101490629,66.42999731444341,cotton
17,139,193,23.336565318453918,82.64002669199085,6.5669403384820875,54.78817690590299,grapes
36,73,30,29.798600409869614,59.676071223452674,6.846804712332894,47.3863945127697,blackgram
109,24,22,24.741163874899765,60.96964064648023,6.3480287198979655,180.93140088390427,coffee
105,17,54,26.570122357993398,90.55233142733013,6.559041449854719,29.390114670280365,muskmelon
19,57,24,26.046814826171527,58.38069583402332,5.699093812935286,58.966139189583785,mothbeans
34,73,16,29.255877204393467,63.25067406948497,4.717544368309003,175.07748895965887,pigeonpeas
21,144,199,15.792456774749065,81.1590025611487,6.719963158979359,67.00525274825651,chickpea
1,50,19,15.355735456439215,54.33637217362918,7.458983007515719,112.73337694479291,mothbeans
104,16,46,24.686240258290592,80.71766862956655,6.12661981372585,56.33221822923492,watermelon
59,55,23,24.118338429062096,78.06815982448374,7.244387812475803,83.473384552408,cotton
10,64,20,21.220057270382448,20.013666784769153,5.644104003034331,104.70767083885242,kidneybeans
60,56,19,22.175797676344395,79.7516210735348,8.547454761257367,66.1860465630412,chickpea
104,59,42,25.035579754464795,80.81496195463788,6.339988114623577,194.98212403799158,rice
25,66,17,22.21485048325716,65.81994113368862,6.996760423196221,158.84955374696864,pigeonpeas
99,17,50,27.50136727247682,82.12761987950462,6.525053190912557,25.969780485465154,watermelon
80,46,44,27.846777935665873,94.50370617935462,6.227448413258602,139.83310818348937,jute
77,39,31,24.7902332674247,64.5832717769026,6.842198640481069,170.89807771248226,jute
30,65,27,18.556852431260012,64.07778537616116,7.576703735959165,65.95400042850795,chickpea
50,66,74,20.97724835736564,24.675359608848098,8.811334313118198,75.18284709959208,chickpea
64,53,81,18.589495611849568,19.757701613674474,7.398920870397976,65.80393277831958,chickpea
32,45,21,27.411097102885993,90.677956556165,6.971719416433339,88.94679361262267,mungbean
97,55,23,24.927695475778556,77.85842287953821,5.97381410623999,95.56509933289011,cotton
125,35,37,24.63906120571265,80.39293999055539,6.158146060828798,215.81602767605318,coffee
80,55,51,25.626689685663663,89.24784978701513,6.687599188933495,59.5989193606061,papaya
23,39,18,26.380012911189283,84.48507577813938,6.354097870813563,45.57459559178644,mungbean
32,73,19,21.082538093006555,25.296549468440322,7.143978716827022,61.03216976072979,kidneybeans
7,15,17,30.719933018682642,92.51425592780865,7.435800106899481,108.90319217310231,orange
12,16,15,28.992541915584464,90.67485769940922,9.032191193920571,108.52846144540842,mothbeans
31,129,201,21.350208587571554,24.797548560089524,5.729315728103328,104.97065273064605,grapes
104,13,49,24.53965875146585,79.7919158391622,7.270415180556257,48.978752801061795,watermelon
19,43,27,26.754009670735673,87.57878288603382,5.656936456644526,184.2544270261069,coconut
73,16,51,26.887625813026936,93.11224691735538,6.059483579762609,49.176414823822135,watermelon
97,41,20,24.697510955140913,77.36495646550694,7.388527114251708,61.62809403758211,cotton
22,24,14,29.070937132999973,49.735652343016746,6.305263925436048,46.01682576542395,mango
29,71,83,16.156328092859855,21.70010234752037,7.428694094489845,70.6616968000452,chickpea
98,39,26,26.812677532096235,65.44207944608097,7.330105605197341,143.5722365184552,coffee
67,75,50,24.297509343685,77.75020781810935,6.358555085214909,199.47878633668446,jute
96,51,45,24.118668610204804,82.2215663067083,6.937937099630779,148.97113596026,jute
26,29,32,30.069118764598972,65.19931979237205,6.3768938015131855,159.722903718635,coconut
92,52,24,21.224663687263654,49.83745356708473,6.205690143906314,110.7706340093841,maize
75,31,42,27.70118197436018,92.7900042645754,6.988299964553664,165.7484424535809,coconut
123,37,23,23.32258543384678,65.20823077145734,6.525661697301743,61.52763363688687,coffee
18,19,20,27.04994902663715,96.12531370210871,6.174507131105411,158.3583899025014,coconut
74,43,39,19.8389419622188,82.03596920435757,7.177785119858887,206.2363957166057,pomegranate
28,23,20,28.244605717543976,49.22765439586931,6.7752910060298355,72.79891562205535,mango
20,128,200,16.478412472287786,81.45400165003188,5.829847561953114,68.79500873761641,grapes
95,53,47,25.53265382165323,82.66246287445098,7.719510588488485,54.235682257729636,jute
51,45,16,23.776633844452572,81.46531988463597,6.663095449900147,65.11642738599939,maize
16,21,41,25.409399576148452,90.71299228041838,6.050804173594704,107.12503416390285,pomegranate
58,57,24,18.610841908143794,55.707295616249525,7.133202868742901,96.39224365937184,maize
102,25,23,23.529748467434626,61.464361480450904,6.449162158895301,160.2512141823839,coffee
5,16,29,27.40806075157834,93.24957204961225,5.841296912012417,162.31257261257915,coconut
79,22,37,26.283973937551483,51.6189126805414,6.412213258457918,201.79555880966865,coffee
119,41,25,23.16589207842842,76.55911995476387,6.4256742493948025,206.63712803460282,watermelon
21,67,84,19.157338993544613,24.475147459102757,6.010009859602775,72.79422738008087,chickpea
74,82,82,19.36169908589968,15.230374087676243,8.396149816988867,105.02032173988687,chickpea
84,53,41,28.4054494507691,67.8142922103084,6.9686553048530255,167.97765248177407,jute
86,69,45,28.325098818461182,85.16775648449394,5.937889076786799,102.80773859519776,banana
119,53,20,25.361062007791055,70.07122304981282,6.55390755448716,76.72234328913011,cotton
41,67,26,19.793099315110577,26.187755536266277,5.3592703183479244,107.13048504690067,kidneybeans
4,63,21,25.298559602515297,89.00049888039507,5.898097355499476,108.65295433106157,pigeonpeas
5,126,181,21.331038297177905,83.63014345495459,5.808545070159721,86.50369435023934,grapes
76,24,24,24.205224000957816,72.75297884650823,6.569677184876257,176.0420081959526,jute
24,58,16,29.49766542186159,67.81281296039926,7.966663380896794,71.98285260562729,blackgram
27,71,25,18.682824409541915,18.341163064801037,4.8428182247881635,144.84964181005168,kidneybeans
0,14,36,26.758864843682847,90.63144768375581,6.045564090153874,144.178944222753,orange
18,67,12,18.426229405799557,18.11513171372776,6.4303922573852095,119.95102569019612,kidneybeans
46,58,24,20.011257529170553,66.58731776431136,6.990435442577939,74.52804857521757,maize
84,45,17,26.40976625590926,47.96063432328745,6.618071034116074,165.37072516395952,coffee
19,66,21,27.589278614418454,47.80836847969639,5.93718283753513,68.22202230538225,pigeonpeas
22,139,205,17.341028438864914,78.8006373852457,6.67811242710507,65.07232093369883,chickpea
42,59,16,28.426303165737306,65.38589070362693,6.818905941011942,56.37343335631227,blackgram
51,20,36,23.912860667825214,90.42387489185397,6.584235857934667,126.6647094675321,pomegranate
131,64,40,22.24733950965035,81.91251662010033,6.908005222541463,98.55786894929984,banana
35,26,20,28.46920866924312,55.98081043913424,6.230163717092781,116.19837388318501,mungbean
32,25,25,27.6517118756117,56.634931648028534,6.474086456164935,162.52861919086217,coconut
37,64,45,41.26826145535772,55.18219080511128,6.177971356598911,75.572857765149,papaya
102,51,40,20.547081903834727,81.02050373937108,6.979998548392942,107.071596693305,maize
11,131,203,35.066387121591326,81.0601716294787,6.195862051543158,50.894227360315675,grapes
11,19,203,23.468903616073014,93.98333183145962,6.1192214919079415,103.44373530753748,pomegranate
38,58,44,36.04874382282219,91.54494658038163,7.169886311417574,64.98581583643515,papaya
24,131,195,16.54889428616303,91.78572400750943,5.66124479842116,80.25259865188775,kidneybeans
35,136,192,20.540333283803868,80.42569707193007,5.978719163482506,80.46634131537533,grapes
92,54,26,21.461913044211325,81.55458699119264,5.697067017554711,98.42091442297576,maize
33,68,18,18.39182430876062,71.10638750762237,7.940385689746265,43.786657895913805,blackgram
42,54,45,19.916186339399925,97.2701889193792,6.54112683231703,116.17796507973605,pomegranate
28,59,17,27.477333211322993,56.937322397240905,6.907301376187559,61.44124977284562,mothbeans
23,46,24,34.12951584351167,49.061058446515325,6.552827280874545,106.53792286598075,pigeonpeas
102,60,44,23.655712074557282,81.947851376525,6.563079720326707,162.53940609858472,jute
75,73,22,20.09133259336078,69.78027458123859,6.278523638364269,88.89916843434165,banana
71,19,47,30.108638180319172,90.95440875394148,6.0714180633845345,28.009003750605313,mungbean
15,6,37,24.683574421408665,90.88355826028129,6.4537778710802,105.7283690952549,pomegranate
77,7,54,26.220667044809996,89.683809109227,6.656621863337535,55.69719854298296,watermelon
121,13,47,27.10884877243565,84.23225145420695,6.151397537788595,35.429893886763175,watermelon
28,14,24,28.337606427095295,93.54434066595383,5.722449863861794,137.83664099278664,coconut
21,62,22,31.407436853973277,54.79877999150633,5.453666245711753,44.0212154048958,mothbeans
62,54,82,17.42324866032194,59.89372982242793,6.653251860801373,78.27258488077402,chickpea
85,12,53,28.317082885521813,96.31166446283898,6.055628601333117,29.624703197788577,muskmelon
51,75,85,16.173875738991974,80.13903527549041,8.574666772941402,70.41259712394651,chickpea
95,23,49,24.454915368690674,78.80109348766517,6.334857167246678,52.249684570877825,watermelon
72,60,45,23.810979952218197,83.80135317917005,5.715438062322984,239.9018641799072,rice
26,24,39,19.055660627257275,90.4305096716136,6.212432409387686,121.5183384054448,pomegranate
68,55,80,20.832567264303865,22.08870181655483,6.522567168554494,83.07967533575504,maize
118,23,45,24.424329141732105,83.32354924924373,5.742827912611757,126.60937269465605,coffee
6,41,21,28.04071384856399,58.55596066586325,8.68593144807461,46.40384143347931,mothbeans
98,67,49,24.531996072002794,81.15708288054144,6.345467990931543,89.38446225292597,banana
87,17,49,25.4882194280697,87.87575758263756,7.075021708667013,30.482471443434253,watermelon
30,48,9,28.15763639115896,57.80326249996421,7.481158294198522,46.14898855988977,mothbeans
50,76,29,25.65976731747168,61.54802088737591,6.545144123047184,81.69530722418658,blackgram
24,73,23,20.50765633801519,59.71224759910837,6.914147637792693,67.83954285841277,chickpea
116,21,54,24.227116410125017,85.16794615389789,6.475539992091944,32.991092761446,watermelon
26,140,199,28.971874160711344,82.32294421831692,5.903864292722189,69.07327540121496,grapes
70,52,34,24.023102144901284,87.7768919858739,6.091727412556427,249.63160617170158,rice
8,14,39,20.201136209528627,94.54764799898457,5.9834920713111694,106.93015522841613,pomegranate
38,33,44,27.4450981008358,91.2888014632599,6.3819771674258945,56.68128241534532,coffee
60,59,24,25.927298125116792,62.72167595516798,6.089637793884475,63.86634088475288,maize
77,37,44,25.58812998227451,79.8595409834429,6.624977433549603,166.94968760822053,jute
69,22,42,27.33717007628917,93.17773236608737,7.026182922903034,170.5556816873028,pomegranate
103,52,23,17.39973004422401,84.36452628194553,6.0511842228248165,97.26676589608107,maize
36,25,29,28.991752919276635,45.872402259452215,8.669323888727627,85.91758366351061,mango
8,76,19,20.40327212149999,24.129365893083293,5.567223045014011,59.40003508180045,kidneybeans
20,21,15,27.179314484419972,91.83523091589508,7.906992664270503,99.81227374757532,orange
100,41,23,22.267998488050516,74.57353113305885,6.441430548076467,156.80929676306332,cotton
14,20,186,19.883928054001448,92.02163754250626,5.648649284014038,102.05820018666148,pomegranate
83,53,23,26.48884780108665,56.67152429272004,7.131812660407691,165.04101365475316,coffee
86,62,51,24.24753547828599,78.35910142241146,6.942619348771386,132.27240559640674,jute
111,43,26,27.59515694487605,79.16847435832885,6.7401327856125235,53.38335474419153,mungbean
63,33,45,35.081940025167384,89.01659337609811,7.040125830762495,191.87399848692502,papaya
36,7,28,26.525213016056156,93.69747758331454,6.0721566453978655,115.76555966740052,pomegranate
8,15,10,26.27470853128685,96.34219077655189,7.399337648092871,121.1346438638088,orange
88,43,37,24.954788383745502,77.90671926826126,6.6594938571968445,204.7700039658245,rice
10,127,29,25.098117351506424,45.28227694444847,5.799211132283113,114.00558964184779,pigeonpeas
56,53,21,21.32925393298558,67.94412630675568,6.0171700439430245,76.28624822907402,maize
115,66,47,26.216174534338005,86.96701238845401,5.874704789898638,109.15372708546249,banana
78,56,24,27.105480384455632,77.71808247432172,6.873505555827578,44.163867233247316,mungbean
24,124,192,9.859399135050477,91.80859001810182,5.629630573433374,109.77770960105236,apple
98,17,59,29.054898619577635,93.57737528504141,6.827935939643269,37.19001164964498,watermelon
34,57,197,15.65013859887782,81.76914203735797,6.031208517746288,71.37874593630632,grapes
140,41,20,27.35734414834005,76.04063936665095,7.146040696909755,95.45620601816152,cotton
25,136,24,24.080750505364808,92.42513750422964,5.839686298756886,113.00750626478015,apple
86,28,42,28.788704694274962,86.24716444354475,6.686254364399918,24.0622242118039,muskmelon
10,53,39,19.62365516851816,80.30442414557878,6.351013873826353,214.11421507474006,rice
56,74,21,16.999282785941247,60.45142598076471,6.783370730102816,69.55730983419866,maize
111,36,24,25.316080489817494,78.83858071147823,6.57371906955243,56.24480086050174,coffee
76,59,28,26.935279145655116,81.45671967894714,7.212049651209689,198.92611931950765,jute
109,11,55,28.38552400497892,90.7168612273766,7.0811614894853445,30.603578567911327,watermelon
37,40,40,27.35618217766487,88.84196701771589,6.93478002227149,198.59226158769863,pomegranate
109,82,48,28.61363234542819,80.81574320779933,5.69894704057353,104.22355231161073,banana
13,15,15,29.62000266026305,49.0754284874631,6.7602413443863565,102.87798425226643,orange
12,31,15,27.963023397926246,90.10929669266291,7.124045268194561,62.20022652105872,mothbeans
91,17,35,24.991138545058305,82.3055378880376,6.473282327598982,170.02152670267648,coffee
56,14,39,24.032646486701182,90.18576886586466,6.827425476629907,165.22352365605448,jute
68,65,22,22.839322620630043,61.243780061623184,6.227756126545858,67.82342737876097,maize
120,33,20,23.75455332921217,57.598875287560304,6.446185656054493,150.21960463558796,coffee
13,10,27,24.603766808031068,91.94256124165759,5.615460822609854,101.45674144236253,apple
78,57,46,26.452939963018416,81.72990277445808,6.590671962351952,77.75689262742048,rice
0,69,23,21.61577740469838,49.8241010801613,3.504752314,95.60560267752207,pigeonpeas
31,61,19,17.211725568256476,26.210090270511806,5.816416801685464,107.31541426352838,kidneybeans
106,20,53,27.335203646838806,80.55844537963154,6.264247039848508,44.35006980297062,watermelon
32,34,26,28.83297858997584,93.58561889151048,6.057763879469875,115.41302003756986,muskmelon
31,83,23,18.150747847886088,24.36815776920807,7.2365379229926186,63.463036966891444,chickpea
29,62,15,18.633623294911324,61.93156317539098,5.9504425459116606,159.81185259704117,pigeonpeas
89,63,29,24.75138924368592,78.51768503743781,5.970862431299794,71.92516409889087,cotton
98,32,34,26.476166534010634,80.56713681307697,6.63851576204942,161.9567540254955,rice
106,26,24,24.51185847137863,51.34061866392732,6.934136291079989,160.48079151052494,coffee
59,65,84,19.043631192496687,19.282816357727903,7.4574578545408565,70.81389091709035,maize
49,72,76,19.707984058856002,14.639595336008416,8.804514789964115,74.32403482701358,chickpea
106,59,53,23.664803208559764,82.99525196241675,6.654626029457026,61.52716059792609,watermelon
27,28,49,35.84253617658091,89.91035111457082,6.43325562696453,106.79443890102674,papaya
0,62,16,23.595172169296813,52.459095446002735,6.410480695250213,65.96139484018897,mothbeans
107,70,23,12.422665991222281,80.69839218837885,8.705192175831392,91.19322936008471,cotton
58,128,40,21.461727640710965,79.79158791497645,6.076022535327674,274.90938477042573,rice
38,132,201,39.01545756567771,81.17085240676643,5.759214350615803,78.01984048624324,grapes
7,144,197,22.334167068226563,90.36850085414906,5.75016943805351,115.33832235919695,kidneybeans
107,70,28,24.455446867837168,68.81831348616076,5.755958354670428,105.29397935636572,maize
0,120,205,21.34736001520828,89.46586843516131,5.639912525494893,98.2787830812035,apple
32,10,46,22.607240260859594,91.67139667691248,6.551906217150534,189.0918354671254,coconut
113,56,28,26.820903327620925,81.17805039403196,6.985066683193724,174.1641377600765,cotton
106,32,36,25.671465895760342,83.94926285289733,6.967437410630237,144.35322835327128,jute
89,24,22,26.45664876005691,85.20373516062571,6.507404147970727,51.13950780025874,mungbean
23,27,37,25.8674539562634,87.44375357947804,5.804007080459232,106.9945574546783,pomegranate
40,27,23,24.672943634758532,92.91236265113284,6.123675060722876,127.84355172690437,papaya
82,47,17,19.39438662289623,19.74069018365261,8.483694217132301,77.99234961915232,maize
22,12,41,24.799663154056965,92.72340556120957,7.027494120830474,119.74695591264016,pomegranate
30,53,24,26.89620548679584,65.11513505432688,6.618281046142929,40.41715534661349,mungbean
86,56,18,28.19137345521024,65.17688239958298,6.079456165745828,71.07636906826134,maize
79,71,83,17.552267254618076,17.17422298209269,9.557357407184794,81.29763852443614,maize
22,69,77,19.639174248102815,19.194755236858622,6.919259236689146,62.200940962273535,chickpea
30,85,74,20.39412519839264,16.887316410292602,5.764500379759615,144.72302366756395,chickpea
98,48,14,21.301038679034253,65.75548382496908,5.573255014157331,105.49868980088571,maize
35,16,10,17.271939059727103,28.44101932474533,5.841727426752792,109.04579889069736,kidneybeans
93,63,37,22.620874112890135,77.6815231075667,6.366017285849477,154.45578882899997,jute
23,35,8,19.298732722372424,22.055163756785092,7.512202853694146,103.8314283602897,orange
102,62,50,27.50773929260643,76.08709269249758,6.077062132881372,107.39830360558719,banana
74,61,20,36.11486749879245,65.33877427261119,6.495788702218481,76.67813886830618,blackgram
94,41,40,23.57192316394414,74.5119598937236,6.57487933381971,162.96397418306125,jute
5,73,19,27.646660731362864,63.23396594426798,6.21147014160471,53.55544004025941,mothbeans
27,136,195,18.632239485827224,82.39707419807633,6.342953774606526,78.54825849512665,grapes
26,62,205,20.310324372342432,21.629639913635376,6.1049091297904114,85.59048608713515,grapes
3,11,202,24.02717779600969,93.85022407643085,6.091223580037978,102.62861574336989,pomegranate
37,21,38,18.982650189654024,90.72765934673582,6.470045854719209,106.00791375463834,pomegranate
88,61,46,26.79354855350445,84.15292515068717,6.503288751441446,210.391529526153,rice
25,130,201,10.038199549432587,22.55449126595544,6.072974670242184,63.424401306444494,kidneybeans
90,17,45,26.118534556941686,83.25822847959556,6.699356474189831,174.4025868068117,watermelon
6,54,24,30.028283353543536,42.41255166185715,5.4041177886354825,45.82414246223504,mothbeans
30,77,22,18.50795123613856,67.24537400210554,7.115774100333082,60.90909368272303,blackgram
0,68,20,27.773509421628603,51.09476493559529,4.7716631405728425,48.80451397999573,mothbeans
30,65,17,17.99529097369149,18.812716298449708,7.489231147137385,58.74846346963112,lentil
139,19,20,25.34727106895489,85.24727406010568,7.003597296698349,46.54618246502966,cotton
32,59,51,24.401524834956994,41.59692782382854,6.356621411612896,126.32942236101312,rice
117,16,50,26.59201810591214,92.63977379192019,6.164914268546173,34.11822204806285,watermelon
12,13,40,21.35020468530012,90.10281517090827,6.689472912615205,121.69677908101731,pomegranate
52,52,79,20.0390744892617,15.81523595035452,6.902648387724441,70.03121422945475,chickpea
26,61,24,21.879149745339642,57.50329469722689,6.051255645919984,97.10377081625876,pigeonpeas
17,12,17,15.962663521724734,93.0320192899524,7.437136702267591,101.39991483802643,apple
0,66,18,23.281567540693523,20.986281752028862,6.509964054491804,118.53602115786629,kidneybeans
45,70,26,25.697430432189872,69.04185881238695,7.02088589299862,65.41249937572081,blackgram
