N,P,K,temperature,humidity,ph,rainfall,label
81,63,204,19.149396697561343,67.66773569763919,6.119594988822385,89.15226917053977,maize
99,37,26,27.514001209681332,81.56608050024893,6.680272615054717,109.2688164719812,watermelon
115,53,31,28.664924479362437,82.48106087494905,6.9150623676493455,80.88195979967043,watermelon
116,12,20,21.491697962836422,95.05775419997596,6.524800144073225,198.77619933345304,pomegranate
109,51,23,22.97476829776679,66.33925033556157,7.225011581118816,51.67606616239267,maize
32,57,51,18.214582007981893,65.7401414456476,8.09989873687308,133.63763633964706,muskmelon
13,37,37,26.998033739732666,86.74475831686321,6.541618417183088,40.61913871215574,mango
23,26,20,25.209975397794878,84.37292611583067,6.87238522670587,126.27550537860375,cotton
68,43,42,24.037094482024845,17.260749252367503,6.245398892475156,108.00568402945304,watermelon
37,130,46,23.3123579985413,62.66418634716576,5.785214677927247,83.23754454582269,apple
19,14,33,22.348356223774378,14.25803981,7.820252904347394,90.51299863085706,chickpea
39,46,16,21.890637643925007,66.93832971774046,6.212007169495079,248.37415096991498,coffee
25,144,16,29.751585010951917,81.28764901633546,5.813365120533552,59.44291626817729,banana
109,54,51,29.24247869523137,22.197835376687138,7.226390307115146,96.86321078291272,muskmelon
16,12,12,19.988718339029187,61.44327204273205,5.724114363411877,67.2160740646737,coconut
21,17,24,17.386053531560435,41.25732910944494,6.4469829092137525,128.50875583139472,grapes
30,30,18,17.806361935350324,82.99496570705,4.348904751111904,56.25551302018827,lentil
37,37,41,26.31957530675847,82.00948376277299,5.741419845664247,68.51090036875185,rice
23,124,10,18.759125269532717,74.4122546590385,7.97510805310556,95.3681634691867,orange
30,34,46,37.94152808739295,78.68348469484346,9.93509073,70.98567482672445,pomegranate
40,30,37,24.528876407451097,94.22701133415988,6.297664322277818,110.76768456400012,mango
23,44,53,26.06852459700429,71.69905417820277,7.287592357925442,96.4220238404328,grapes
33,114,82,24.179305556201033,82.65741578610381,7.350457422087129,59.37191024924851,grapes
61,52,204,34.47085350371473,60.45552649710366,6.1426860136067205,106.29793859922313,pigeonpeas
121,70,35,25.93285291143212,79.25566974106812,6.704633955077567,82.78865999641707,cotton
111,79,43,26.8984019278934,64.6278246527223,4.999773182573932,161.07707426747314,mothbeans
21,38,77,21.460197050881586,78.39642527414875,6.460006381073587,137.60036862916232,muskmelon
22,64,20,18.492096068202258,69.70893271012845,7.192371119874114,61.557514095339954,grapes
20,71,49,18.175854343247153,95.56649070376582,7.223752641090282,57.8208010868201,lentil
13,67,48,22.303009512449663,87.74486369716303,5.392059235568111,64.19207194026694,watermelon
18,56,82,25.73627441198707,62.994834588459476,6.85490796227529,73.77425207948234,pigeonpeas
10,43,16,23.185412007455948,91.85757402785704,6.840518442495488,105.47526987216412,blackgram
95,36,204,28.63075106797686,65.79058814081952,7.24961773959632,98.51758268514723,cotton
84,7,13,22.98290770259752,27.840352153189478,6.492461138350492,61.548300712607755,grapes
73,121,45,27.180415175259885,65.85944990321292,5.854305356099644,51.68989834706116,mango
72,52,19,19.31679832528973,58.81674824678921,7.674831659750248,233.99126092212128,mango
97,29,81,23.989729303028437,67.14010649450782,8.425409702834099,77.72086227991805,coffee
35,76,44,18.915684230860677,79.20348344756293,5.6078750824622015,129.65539347098783,papaya
56,47,44,21.632618367532043,44.810748014673194,5.9624289268965,54.738117196092766,chickpea
7,84,18,25.22966449725092,86.95066840334019,7.455821855213042,204.0213045398772,blackgram
59,58,189,33.97038464832024,39.53176993442734,6.780838332086691,63.416448766763935,grapes
99,61,56,25.64770687463534,92.94387806181071,6.4252112844668865,283.6033845030068,banana
50,91,50,23.91004155411539,58.113432712993585,7.082375873894956,20.21126747,banana
36,67,9,25.63514719891355,92.30069593318775,6.102701285157152,97.2576550542971,kidneybeans
4,44,48,22.526321115483043,44.19914771916575,9.240345452513305,73.48883509723053,watermelon
79,43,12,25.80539474228164,81.77133483731403,5.635183076459566,183.58628144491428,orange
107,126,35,25.80474707547475,95.70867429241446,9.489940348337214,86.63745339056405,chickpea
110,24,90,21.701589516464345,56.22800112260556,5.88957467210267,76.9007417241007,jute
34,59,32,30.17810978534504,89.5073412854816,5.688115813622788,41.59492331757695,orange
99,61,59,18.117482264543952,90.89098299827978,6.193264764566164,59.57267755504853,watermelon
109,83,61,25.918600862235614,62.75947060651329,6.669246616131186,56.5287194902324,papaya
78,18,17,24.15747907093449,25.0451798130766,5.93197907365211,120.77434216989857,apple
31,17,205,30.912179095030663,51.007131005569,6.187587396517023,88.61075566987759,apple
20,130,92,27.259505264811917,84.4886463532314,8.211503241876493,64.6440376629892,rice
10,44,51,23.962471655964464,93.40503106346895,6.9445706780303595,39.633532437201275,watermelon
40,30,28,16.752508642796215,74.68216033760461,6.378488620035724,95.58966564158395,chickpea
40,64,48,28.301263236817782,53.87156565367508,6.52341885163836,118.49815710266222,lentil
0,47,202,23.917106737593834,95.50313219614273,6.886663599986678,110.86360366816798,pomegranate
83,35,52,23.31550962636307,67.30187911145622,7.700272041533528,258.9975334962949,chickpea
42,39,50,27.74185500655933,44.324906301287996,7.348063028163761,36.869313549220195,pomegranate
101,141,24,28.02599076154465,84.24254260866935,5.598411838111261,65.04675048781445,cotton
32,45,22,25.975137684671864,68.20389934312583,6.173298485947294,54.84635470141473,mothbeans
32,40,36,27.866753602515228,62.92006003944802,5.939144023533835,72.65418422408098,grapes
93,78,22,22.518144695302055,87.72551179681817,5.88040349019238,127.08110660913907,lentil
98,29,199,18.18086592067228,72.48057711069939,7.0203864698811875,55.00880258739607,maize
30,20,44,8.825674745,63.642273143317716,5.841289383355991,212.23054363025318,lentil
69,37,13,24.047597363972077,89.54439999312372,6.787122912572614,86.7994886434293,blackgram
25,41,36,20.728934205166816,65.90880544049091,7.1394396466935515,57.33729117063416,kidneybeans
17,73,177,18.412033103502555,16.828915026081205,7.206834825786378,104.33898053577991,maize
101,50,32,23.586493244624357,18.409152475955974,6.017410636538753,53.26976671037852,cotton
118,126,23,29.822551927378658,55.59825765099922,5.629935586986384,92.33789242804966,watermelon
108,88,17,24.19688233487979,21.308754453999445,7.172795070196917,87.72445162204528,lentil
39,14,51,20.22142341971011,16.490076307554293,6.075777881879006,89.13432331700376,muskmelon
70,16,54,30.335197725470685,92.3544539556743,4.912141722315241,179.2676953402284,muskmelon
0,66,183,29.2171658162162,22.520166113770646,7.663348876742496,45.96546461526435,mothbeans
30,27,14,24.11283472675115,56.43931982449235,6.177171539954402,40.377339673493026,papaya
39,35,42,23.813856643656393,47.09628921704993,6.042131295131117,46.526613898232696,coconut
52,11,52,23.185205024073667,76.7254134300335,6.735322131471309,47.91085593425756,jute
15,120,41,22.434318792467046,46.298019346493575,5.9150975406167206,122.80896935735682,mango
16,39,195,24.408675978594797,85.64638438565419,5.8431905499350485,100.55313980769614,watermelon
94,39,185,24.61745198651931,61.553814771199264,6.923946008516581,55.46485695437571,lentil
28,80,16,24.38586279281979,89.34099323553829,6.679130844645329,39.422736041129866,blackgram
121,28,23,24.316312423623284,76.25808257022315,6.042512175436328,227.13758862660893,banana
96,46,37,25.743056924897246,86.72719982899177,7.5280418074523086,72.93020246938009,jute
15,9,36,18.086806619384223,88.39634298367274,6.573014045603139,129.18827645631316,apple
87,59,43,26.74669076411647,89.0512090158587,6.518030463914765,48.58922387933515,lentil
15,20,38,29.381563322031084,91.62500125203756,5.8650953366862835,110.34974824454747,apple
6,20,11,17.980527796518867,57.584874192504486,9.93509073,120.47466881716062,blackgram
33,48,23,24.20454046905826,68.0450085239053,5.8061448977790455,59.62620846311003,jute
1,57,17,26.36713070291006,64.07800551475563,6.218812761548731,37.60697024954572,lentil
41,11,21,21.895639093047063,96.00999991385298,7.46598963498113,127.27007199377603,blackgram
26,142,44,25.45444748752765,47.926437423338704,5.857171659560375,78.3978755253685,banana
26,49,46,24.901386403815316,85.92164604355774,6.2363378042150375,41.70363637445718,muskmelon
21,44,37,26.717601666434863,92.79088347360388,7.007337282562707,283.9017227381933,rice
7,9,37,23.789555335328327,89.57306804350205,7.006965116438323,105.52064493271614,pomegranate
97,7,201,27.706034522613038,78.70009200252882,5.7831993577166285,210.5463240414591,watermelon
19,23,41,27.637537411100503,88.25545353968248,8.876248437843012,262.84558585475855,mungbean
30,39,24,28.254980524667317,63.71682332851825,6.419606273621149,106.37511532821516,jute
17,38,9,28.040657951713772,97.21389188491182,6.407556814475874,70.32870828960208,orange
29,50,37,8.825674745,20.57394229570711,5.946113077325598,205.7662774289104,papaya
0,25,45,28.675411009529537,88.46461570632515,7.202769968933167,52.28918199020997,mango
22,145,38,24.05846960208774,90.92635022109323,6.174586946458377,107.08986915043573,pomegranate
24,57,21,20.749705746028656,85.69923498126926,7.342522554375265,98.88599658236532,watermelon
77,43,38,29.86511858820046,76.11149814097922,6.295905093798318,72.81495831396589,kidneybeans
19,83,7,24.467011089989395,91.26620642517622,5.713890881761832,284.5576915427059,mungbean
93,66,33,32.812237721148364,86.9116332930799,7.167951875001039,86.98048424290613,cotton
80,51,11,26.383420633467786,87.84766375198951,6.192673417521207,65.95105663431823,rice
22,28,43,27.264753152811277,91.53520880994404,7.588834087435226,35.8289343140903,coffee
88,59,22,27.55763880036662,59.700002339638395,6.352836879024351,49.988091824090965,orange
98,26,42,23.31456191031168,59.64607677979943,6.918737251839919,84.53600336555738,maize
52,5,10,26.443849860917158,90.3176783735406,6.707155904641967,268.20855261467705,maize
35,61,15,22.6655001441735,14.25803981,6.2159462863292045,135.42087018474362,pigeonpeas
19,68,28,21.807808297516267,92.25452324611656,5.96276800250346,111.85376315724983,mango
56,124,28,17.395902720879754,18.869733997403937,6.9721347848727016,78.42023111596143,kidneybeans
36,64,18,39.965416341634544,78.89122588869678,6.62586555856272,100.50892284213106,mungbean
28,20,13,16.70360606014732,74.05583874187919,7.004004427159042,66.10701170513892,lentil
18,17,54,22.428033898122013,77.1976911635953,6.549997883739238,158.049425788582,pomegranate
81,54,16,19.049849489599087,80.68869427957166,6.6309817266421724,76.1876782432629,apple
20,47,23,23.95009420409983,59.89527732734917,7.006638336529863,121.69310902971924,chickpea
20,50,23,21.946553341900774,39.51353245236521,6.1222251738868625,109.30465533375545,apple
68,48,23,24.205112829987154,93.26077238079915,7.117281306095977,112.1320306269528,pigeonpeas
125,51,57,29.31916145859242,68.9760023102286,6.6900475662955765,36.64261495796596,grapes
16,27,85,18.637372129652423,55.12724579804154,6.959917483491655,97.80360555179347,cotton
34,21,9,26.50394223948148,89.41737334432797,7.194371011864958,233.4389912988471,coffee
19,67,23,8.980498119468997,90.27651410353401,6.790441985135087,112.64646557067653,pomegranate
6,35,43,26.796924160467256,85.35151884370308,8.865576772788822,55.58178092491136,muskmelon
66,43,42,25.075801758278025,47.95706935891604,6.669455444728551,73.56339452867539,mango
24,71,28,15.977751074824926,87.53667907421223,5.4730522023171,107.97133853403027,pomegranate
15,30,37,28.3671475967332,80.08461024360278,6.866943378838508,88.9054121217579,chickpea
102,21,23,27.180525631338455,67.9505732111247,6.5945164691735645,36.04652741542084,mango
34,32,49,22.226850895937115,83.29325166698129,6.908810092664814,256.10763010293545,watermelon
25,46,64,26.52969995376584,43.725916888530314,6.829027295605705,34.0723754694026,pigeonpeas
26,141,16,15.596230964146237,89.63531142408995,7.359501673305014,91.22353360914504,pigeonpeas
24,36,47,23.087159305440768,79.97162577154397,6.664951294611777,67.46899957607347,pomegranate
8,69,69,23.858869287691483,60.52559174249924,6.962694919015804,84.96856296298589,blackgram
21,145,53,28.21400563610506,80.82912470143503,8.052762275146328,113.61065831168013,papaya
62,34,49,21.44999423807051,64.82862945560711,7.202721853257204,108.36810290221642,coconut
96,18,14,26.169974908430742,73.5702902179527,6.234090134736746,118.4472198276271,maize
47,40,205,26.5448754179843,57.78677015321929,6.4288703258839375,108.49497500849881,mango
26,46,31,24.284363203924528,48.827272762855486,5.765743631779674,235.57329654268966,apple
81,27,16,27.440271628260717,61.567220278075155,6.542217992801494,46.215172486031015,maize
109,21,200,21.105467581909174,14.504556864272725,6.850197380618773,247.31225521947118,rice
26,142,205,25.565169328278884,92.27689690899464,8.723396194373121,215.06684472445602,pomegranate
44,27,78,19.717095036028624,24.993684077527078,8.343523629693948,42.36994685757451,orange
23,16,50,29.675796707972438,90.55450109617439,6.963192046770121,88.8750522652981,muskmelon
117,52,49,19.306650975049745,80.49633059831292,7.146561326371815,163.45733380248942,mango
94,54,7,20.325375478723192,87.24002242021436,7.540362748091898,200.76859095704455,orange
22,16,46,29.06893099888906,56.67234012821591,7.812861190467047,203.814225153962,chickpea
38,70,9,29.70067260971361,64.57686413707874,7.090201250545963,90.43600848724203,mothbeans
20,80,36,23.39258407246279,81.46896796734882,6.815237577453047,106.99714448592619,orange
17,44,42,24.912100616165155,92.74608856142775,7.027588250182296,178.81604426430349,kidneybeans
27,45,48,23.63583260701792,90.11979541668994,6.770812050457472,29.469743748889226,muskmelon
21,83,75,22.266653683160015,56.884494557685024,6.996532217576697,78.43446003566211,kidneybeans
4,130,47,28.558124402047593,46.465034980189685,6.55754359673873,57.08366609300233,jute
25,39,27,28.15758243635581,23.846097004612645,6.447735959083097,198.81261157873752,grapes
25,61,15,23.98159898324072,20.824041324655475,6.75164075128569,122.79904447225773,kidneybeans
103,34,45,26.16084598350561,79.83614269763389,6.284197619210381,64.38022219482312,coconut
88,46,23,32.27992858301705,78.36326376938577,7.339252578059234,62.21027576710369,pigeonpeas
81,68,55,26.978834779353193,87.350918511119,7.82691817103703,66.42704899828104,banana
117,11,38,25.640537576928118,93.98604554642849,6.373805811567595,49.91992734078607,muskmelon
56,48,22,28.448775970803204,49.60473659335771,7.022627268758492,98.77365784919877,blackgram
29,57,18,24.248504954242385,94.3715981871993,6.98867041500899,44.22147236311742,coffee
27,49,49,24.61488266888947,82.04379710384178,7.721361278977533,114.78695862822737,blackgram
77,67,35,26.896167455913723,95.7836220885816,5.4234599176340765,120.2713482652774,kidneybeans
0,20,19,26.009947670554702,58.85441695327006,7.704688007475846,298.5601175,maize
91,70,19,29.604875756804912,70.93027665825647,6.594113622854673,72.09440196741879,maize
16,74,36,41.96604935616934,76.0655211025887,7.126726599926216,94.0531481692994,kidneybeans
44,66,17,21.562624845394502,79.31506845510725,6.609396236286594,94.40839515984281,maize
120,36,21,22.46395770270854,95.43453429066271,5.699139092431393,64.15439914521889,cotton
75,12,13,20.908961794156134,53.72020648009625,6.616597786698378,70.92369235971913,kidneybeans
38,44,41,28.692451754686576,65.80122945962613,7.413022091446011,50.47199920278175,papaya
25,132,17,28.52678042492693,45.13555423189398,7.187725230225475,191.099100717053,mungbean
102,46,16,23.944977702113622,42.698921908922664,5.637778173326921,93.94037588288641,pomegranate
28,22,58,26.613480416666572,79.17953758165018,5.7882046277111066,80.42301365132396,mango
39,47,51,30.08214812305942,97.47266280320353,6.162723044363688,191.93459241267294,coconut
24,9,39,20.02699355500195,66.01597455367641,5.910022520327152,55.53340275891801,kidneybeans
67,30,12,27.96069925972594,49.136505436169465,6.107627046993074,120.43832347862765,blackgram
112,5,25,33.492292873793055,63.87651834888823,6.176972638986019,62.647887657542874,watermelon
107,45,46,25.097218538961428,83.44072863356972,7.338751091246269,73.54080792270614,jute
98,55,43,24.70800815838759,86.86145515105432,6.825851713730708,60.27356637561845,apple
30,62,41,21.47227757342969,25.08263467968956,6.0791516609564855,63.13490979799231,coffee
11,41,14,26.925427317878775,87.38826024854117,6.7559420747335865,201.6408569429885,blackgram
115,7,43,23.111027650216897,90.21000467977854,6.894674423317984,103.31849068278439,pomegranate
94,43,198,29.222274001174906,42.688667547822035,6.546087330841245,62.22812061892475,cotton
26,142,64,16.577798257060085,77.35615804269467,5.714264064349069,75.37753504372344,apple
33,47,13,25.630399642246644,89.81069377088176,8.259163776905744,29.179525575233054,blackgram
104,36,41,23.535020347566057,26.029626452460718,7.437042408731084,51.16280415648995,blackgram
67,60,38,23.942179296386996,55.9835522879465,5.463436538916603,36.96835584769418,banana
80,40,35,35.301933769280325,83.71399437586555,6.372855613700881,45.67883304420028,muskmelon
10,27,20,28.124376954812654,23.160047557455655,5.97748309900657,37.46229781965554,mango
100,55,36,28.294704106984142,45.9098111527903,6.266422218646275,69.04272777532337,mango
106,40,42,26.180298754783678,68.93479631134011,6.254098960856263,84.94563258549019,rice
38,80,25,16.58745687316055,57.98617281685222,5.848640176081405,89.6635368278015,mango
55,67,40,26.15010726357556,48.496775529223065,6.906585202880296,55.30568003619118,maize
39,31,10,23.06257493823883,93.23755604352209,6.388443439268797,20.21126747,coconut
98,77,52,19.22318203407687,88.88909010708012,6.968799219345213,272.3349758517924,banana
25,53,27,27.24498796655105,57.87120097185617,7.0163629951417725,272.40266240815737,apple
22,66,41,26.334357039972826,64.20488409620009,5.687478125888302,27.534019687786433,jute
98,135,178,36.438463409996984,92.26343909182681,7.578219520592299,106.78596797169217,orange
19,71,19,30.149215565166006,92.46673464994664,6.841232147865678,74.33576493696947,pomegranate
7,21,19,34.08515405947338,85.91059454956361,7.670414900421432,78.28175796996166,pigeonpeas
123,34,41,27.966351379601033,62.77439960637852,6.9198879205960395,135.32508450417686,pomegranate
17,23,42,25.954931565801896,92.17496508105866,6.834986937441955,25.40492194615365,orange
22,55,42,24.245630728997327,60.59115952714587,5.901118535728459,263.03189851773504,rice
91,132,47,25.37890915300576,14.25803981,7.637077361198521,100.11338701795049,cotton
108,145,48,26.00410334549691,23.24370742113312,6.110506610416242,82.22326411954913,banana
59,56,56,28.662952015864548,15.560294739730676,6.088670544321164,125.91500790578016,mango
18,50,17,20.84760907866503,94.43166589435357,5.689063713124737,83.48045256058447,kidneybeans
34,71,12,24.14767700431361,82.07648553297916,6.9986312004304185,84.48886380710161,orange
43,56,27,28.44041447585946,72.28948432008197,6.073166071590794,108.1666528976547,mothbeans
22,32,45,21.12864395840829,90.37648677839269,6.402930266527666,229.6323479201469,pomegranate
61,34,47,28.387527754006012,62.20739929222041,6.18153513392329,65.74102775875527,pomegranate
23,58,49,28.321106606022706,92.05319660294107,7.281330743927153,239.1123284558075,blackgram
27,137,52,25.785731651748684,90.90465767907835,7.180657015219984,102.0131388653634,watermelon
27,61,12,27.07560481575022,53.08539760706383,8.153717156609794,107.0959423666645,grapes
101,20,20,17.64508447038995,89.46049582340714,6.601646517794599,258.9317649427516,rice
92,54,37,25.893380748280677,20.478938494201277,5.686903566915045,113.2109265174019,papaya
28,24,202,17.532835806506643,56.81622706584947,6.996290949504977,220.70806874365434,jute
12,75,189,29.067947288809375,44.98553514459342,8.000092820990842,30.60011891239236,pigeonpeas
52,57,15,17.763472788900163,22.58564771893333,6.811187456550948,58.11627418298434,pigeonpeas
33,119,38,25.82762498761384,64.9429314298105,5.245258162403274,168.4249323957146,watermelon
33,35,22,28.904063287111725,48.78357970616305,6.07929947582425,75.34164189199504,mungbean
